date,traffic_count,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),day_of_week,is_weekend,temp_range,temp_range_cat,season,traffic_status
2024-11-04,116.0,2024,11,4,17.1,9.4,13.3,0.0,0.0,0.0,2,0,7.700000000000001,Medium,Fall,0
2024-11-05,106.0,2024,11,5,24.3,15.1,19.7,0.0,0.0,0.0,3,0,9.200000000000001,Medium,Fall,0
2024-11-06,178.0,2024,11,6,20.9,11.6,16.3,0.6,0.0,0.6,4,0,9.299999999999999,Medium,Fall,0
2024-11-07,170.0,2024,11,7,13.9,6.4,10.2,0.0,0.0,0.0,5,0,7.5,Medium,Fall,0
2024-11-08,157.0,2024,11,8,13.6,3.3,8.5,0.0,0.0,0.0,6,0,10.3,High,Fall,0
2024-11-09,161.0,2024,11,9,8.4,-0.4,4.0,0.0,0.0,0.0,7,1,8.8,Medium,Fall,0
2024-11-10,170.0,2024,11,10,13.1,4.0,8.6,10.5,0.0,10.5,1,1,9.1,Medium,Fall,0
2024-11-11,179.0,2024,11,11,12.2,3.2,7.7,1.8,0.0,1.8,2,0,9.0,Medium,Fall,0
2024-11-12,188.0,2024,11,12,7.0,-1.0,3.0,0.0,0.0,0.0,3,0,8.0,Medium,Fall,0
2024-11-13,198.0,2024,11,13,7.8,-1.6,3.1,0.0,0.0,0.0,4,0,9.4,Medium,Fall,0
2024-11-14,207.0,2024,11,14,9.3,5.5,7.4,1.8,0.0,1.8,5,0,3.8000000000000007,Low,Fall,0
2024-11-15,292.0,2024,11,15,7.9,5.2,6.6,0.0,0.0,0.0,6,0,2.7,Low,Fall,0
2024-11-17,209.0,2024,11,17,11.0,0.4,5.7,0.0,0.0,0.0,1,1,10.6,High,Fall,0
2024-11-18,134.0,2024,11,18,13.8,2.7,8.3,0.0,0.0,0.0,2,0,11.100000000000001,High,Fall,0
2024-11-19,133.0,2024,11,19,10.3,2.0,6.2,0.5,0.0,0.5,3,0,8.3,Medium,Fall,0
2024-11-20,288.0,2024,11,20,9.4,4.0,6.7,16.6,0.0,16.6,4,0,5.4,Medium,Fall,0
2024-12-02,209.0,2024,12,2,3.6,-6.1,-1.3,0.0,0.0,0.0,2,0,9.7,Medium,Winter,0
2024-12-03,230.0,2024,12,3,2.3,-4.3,-1.0,0.0,0.0,0.0,3,0,6.6,Medium,Winter,0
2024-12-04,190.0,2024,12,4,0.9,-1.8,-0.5,0.0,6.6,4.8,4,0,2.7,Low,Winter,0
2024-12-05,178.0,2024,12,5,0.4,-5.9,-2.8,0.0,1.0,0.6,5,0,6.300000000000001,Medium,Winter,0
2024-12-06,238.0,2024,12,6,-1.7,-11.4,-6.6,0.0,1.2,0.6,6,0,9.700000000000001,Medium,Winter,0
2024-12-07,142.0,2024,12,7,4.0,-3.1,0.5,1.0,2.8,3.4,7,1,7.1,Medium,Winter,0
2024-12-08,125.0,2024,12,8,7.2,2.3,4.8,0.0,0.0,0.0,1,1,4.9,Low,Winter,0
2024-12-09,108.0,2024,12,9,3.8,-0.1,1.9,1.2,0.0,1.2,2,0,3.9,Low,Winter,0
2024-12-10,133.0,2024,12,10,8.4,3.8,6.1,3.5,0.0,3.5,3,0,4.6000000000000005,Low,Winter,0
2024-12-11,19.0,2024,12,11,5.4,-1.5,2.0,0.2,0.0,0.2,4,0,6.9,Medium,Winter,0
2024-12-12,142.0,2024,12,12,-1.4,-9.1,-5.3,0.0,0.0,0.0,5,0,7.699999999999999,Medium,Winter,0
2024-12-13,265.0,2024,12,13,-2.5,-10.3,-6.4,0.0,0.0,0.0,6,0,7.800000000000001,Medium,Winter,0
2024-12-16,194.0,2024,12,16,9.5,3.1,6.3,11.8,0.0,11.8,2,0,6.4,Medium,Winter,0
2024-12-18,280.0,2024,12,18,3.0,0.1,1.6,0.0,0.0,0.0,4,0,2.9,Low,Winter,0
2024-12-19,305.0,2024,12,19,0.5,-3.8,-1.7,0.0,0.0,0.0,5,0,4.3,Low,Winter,0
2024-12-20,29.0,2024,12,20,-3.1,-6.3,-4.7,0.0,4.2,2.8,6,0,3.1999999999999997,Low,Winter,0
2024-12-21,56.0,2024,12,21,-6.3,-17.0,-11.7,0.0,0.0,0.0,7,1,10.7,High,Winter,0
2024-12-22,6.0,2024,12,22,-7.7,-17.9,-12.8,0.0,0.0,0.0,1,1,10.2,High,Winter,0
2024-12-23,36.0,2024,12,23,0.3,-7.7,-3.7,0.0,6.2,6.0,2,0,8.0,Medium,Winter,0
2024-12-24,67.0,2024,12,24,1.6,-2.2,-0.3,0.0,0.2,0.2,3,0,3.8000000000000003,Low,Winter,0
2024-12-25,63.0,2024,12,25,-1.2,-3.0,-2.1,0.0,0.0,0.0,4,0,1.8,Low,Winter,0
2024-12-26,39.0,2024,12,26,0.5,-2.8,-1.2,0.0,0.0,0.0,5,0,3.3,Low,Winter,0
2024-12-27,52.0,2024,12,27,2.2,0.0,1.1,0.0,0.0,0.0,6,0,2.2,Low,Winter,0
2024-12-28,67.0,2024,12,28,9.7,1.3,5.5,0.8,0.0,0.8,7,1,8.399999999999999,Medium,Winter,0
2022-02-03,4.0,2022,2,3,-3.0,-10.5,-6.8,0.0,7.2,4.2,5,0,7.5,Medium,Winter,0
2022-02-04,5.0,2022,2,4,-10.5,-14.0,-12.3,0.0,0.4,0.4,6,0,3.5,Low,Winter,0
2022-02-05,3.0,2022,2,5,-7.2,-15.4,-11.3,0.0,0.0,0.0,7,1,8.2,Medium,Winter,0
2022-02-06,5.0,2022,2,6,-0.2,-7.2,-3.7,0.0,0.0,0.0,1,1,7.0,Medium,Winter,0
2022-02-08,10.0,2022,2,8,-0.4,-5.5,-3.0,0.0,0.0,0.0,3,0,5.1,Medium,Winter,0
2022-02-09,14.0,2022,2,9,6.0,-5.5,0.3,0.0,0.0,0.0,4,0,11.5,High,Winter,0
2022-02-10,6.0,2022,2,10,2.8,-0.8,1.0,0.0,0.0,0.0,5,0,3.5999999999999996,Low,Winter,0
2022-02-11,5.0,2022,2,11,3.5,-1.4,1.1,4.8,0.2,5.0,6,0,4.9,Low,Winter,0
2022-02-12,8.0,2022,2,12,2.5,-13.5,-5.5,0.8,1.0,1.8,7,1,16.0,High,Winter,0
2022-02-13,5.0,2022,2,13,-9.2,-16.6,-12.9,0.0,0.2,0.2,1,1,7.400000000000002,Medium,Winter,0
2022-02-14,8.0,2022,2,14,-9.6,-16.5,-13.1,0.0,0.0,0.0,2,0,6.9,Medium,Winter,0
2022-02-15,24.0,2022,2,15,-3.3,-11.3,-7.3,0.0,0.0,0.0,3,0,8.0,Medium,Winter,0
2022-02-16,26.0,2022,2,16,10.7,-3.8,3.5,0.2,0.0,0.2,4,0,14.5,High,Winter,0
2022-02-17,29.0,2022,2,17,7.2,-5.2,1.0,26.2,13.4,36.2,5,0,12.4,High,Winter,0
2022-02-18,8.0,2022,2,18,-4.8,-10.5,-7.7,0.0,5.4,5.0,6,0,5.7,Medium,Winter,0
2022-02-19,9.0,2022,2,19,-2.0,-11.3,-6.7,0.0,4.6,4.2,7,1,9.3,Medium,Winter,0
2022-02-20,5.0,2022,2,20,6.9,-9.5,-1.3,0.0,0.0,0.0,1,1,16.4,High,Winter,0
2022-02-21,20.0,2022,2,21,6.2,-0.6,2.8,0.0,0.0,0.0,2,0,6.8,Medium,Winter,0
2022-02-22,35.0,2022,2,22,9.2,-0.8,4.2,9.4,0.0,9.4,3,0,10.0,High,Winter,0
2022-02-24,44.0,2022,2,24,-5.2,-11.6,-8.4,0.0,0.0,0.0,5,0,6.3999999999999995,Medium,Winter,0
2022-02-25,8.0,2022,2,25,-5.5,-12.9,-9.2,0.0,6.6,4.2,6,0,7.4,Medium,Winter,0
2022-02-26,13.0,2022,2,26,-2.2,-13.4,-7.8,0.0,0.0,0.0,7,1,11.2,High,Winter,0
2022-02-27,13.0,2022,2,27,0.4,-7.9,-3.8,0.0,1.0,0.4,1,1,8.3,Medium,Winter,0
2022-02-28,12.0,2022,2,28,-3.8,-13.7,-8.8,0.0,0.0,0.0,2,0,9.899999999999999,Medium,Winter,0
2022-03-01,25.0,2022,3,1,5.2,-3.8,0.7,0.0,0.0,0.0,3,0,9.0,Medium,Spring,0
2022-03-02,60.0,2022,3,2,3.0,-5.0,-1.0,0.0,1.2,0.8,4,0,8.0,Medium,Spring,0
2022-03-03,21.0,2022,3,3,-4.6,-10.4,-7.5,0.0,0.0,0.0,5,0,5.800000000000001,Medium,Spring,0
2022-03-04,25.0,2022,3,4,1.3,-10.9,-4.8,0.0,0.0,0.0,6,0,12.200000000000001,High,Spring,0
2022-03-05,66.0,2022,3,5,3.2,-3.7,-0.3,0.0,0.0,0.0,7,1,6.9,Medium,Spring,0
2022-03-06,29.0,2022,3,6,16.0,-0.2,7.9,2.2,0.0,2.2,1,1,16.2,High,Spring,0
2022-03-07,39.0,2022,3,7,2.7,-1.8,0.5,3.0,2.6,5.6,2,0,4.5,Low,Spring,0
2022-03-08,63.0,2022,3,8,2.6,-4.1,-0.8,0.0,0.4,0.4,3,0,6.699999999999999,Medium,Spring,0
2022-03-09,64.0,2022,3,9,5.2,-2.7,1.3,0.0,0.0,0.0,4,0,7.9,Medium,Spring,0
2022-03-10,39.0,2022,3,10,4.2,-3.4,0.4,0.0,0.0,0.0,5,0,7.6,Medium,Spring,0
2022-03-11,23.0,2022,3,11,-0.7,-3.5,-2.1,0.0,5.8,4.8,6,0,2.8,Low,Spring,0
2022-03-12,7.0,2022,3,12,-3.3,-9.1,-6.2,0.0,0.2,0.2,7,1,5.8,Medium,Spring,0
2022-03-13,7.0,2022,3,13,-0.3,-10.4,-5.4,0.0,1.4,0.8,1,1,10.1,High,Spring,0
2022-03-14,28.0,2022,3,14,6.5,-4.7,0.9,0.0,0.0,0.0,2,0,11.2,High,Spring,0
2022-03-15,7.0,2022,3,15,1.5,0.2,0.9,0.2,10.0,10.6,3,0,1.3,Low,Spring,0
2022-03-16,31.0,2022,3,16,2.5,-1.2,0.7,0.0,0.0,0.0,4,0,3.7,Low,Spring,0
2022-03-17,45.0,2022,3,17,17.3,-0.4,8.5,0.0,0.0,0.0,5,0,17.7,High,Spring,0
2022-03-18,92.0,2022,3,18,14.3,5.6,10.0,0.0,0.0,0.0,6,0,8.700000000000001,Medium,Spring,0
2022-03-19,40.0,2022,3,19,8.8,3.8,6.3,5.6,0.0,5.6,7,1,5.000000000000001,Medium,Spring,0
2022-03-20,46.0,2022,3,20,11.9,0.8,6.4,0.6,0.0,0.6,1,1,11.1,High,Spring,0
2022-03-21,61.0,2022,3,21,13.1,-0.7,6.2,0.0,0.0,0.0,2,0,13.799999999999999,High,Spring,0
2022-03-22,65.0,2022,3,22,5.8,-2.9,1.5,0.0,0.0,0.0,3,0,8.7,Medium,Spring,0
2022-03-23,62.0,2022,3,23,4.0,0.8,2.4,19.6,0.8,20.4,4,0,3.2,Low,Spring,0
2022-03-24,76.0,2022,3,24,11.4,3.4,7.4,0.0,0.0,0.0,5,0,8.0,Medium,Spring,0
2022-03-25,76.0,2022,3,25,5.9,2.1,4.0,0.0,0.0,0.0,6,0,3.8000000000000003,Low,Spring,0
2022-03-26,65.0,2022,3,26,7.0,-1.7,2.7,2.0,0.0,2.0,7,1,8.7,Medium,Spring,0
2022-03-27,45.0,2022,3,27,-1.7,-8.7,-5.2,0.0,1.6,1.2,1,1,6.999999999999999,Medium,Spring,0
2022-03-28,69.0,2022,3,28,-4.8,-11.4,-8.1,0.0,0.2,0.2,2,0,6.6000000000000005,Medium,Spring,0
2022-03-29,38.0,2022,3,29,2.4,-9.1,-3.4,0.0,0.0,0.0,3,0,11.5,High,Spring,0
2022-03-30,90.0,2022,3,30,3.6,-3.7,-0.1,2.0,0.6,2.6,4,0,7.300000000000001,Medium,Spring,0
2022-03-31,52.0,2022,3,31,18.2,2.4,10.3,1.0,0.0,1.0,5,0,15.799999999999999,High,Spring,0
2022-04-01,64.0,2022,4,1,3.3,-1.7,0.8,0.2,1.0,1.0,6,0,5.0,Medium,Spring,0
2022-04-02,61.0,2022,4,2,5.7,-3.8,1.0,0.0,0.0,0.0,7,1,9.5,Medium,Spring,0
2022-04-03,62.0,2022,4,3,6.6,-1.0,2.8,0.2,0.8,1.0,1,1,7.6,Medium,Spring,0
2022-04-04,67.0,2022,4,4,8.6,-2.3,3.2,0.0,0.0,0.0,2,0,10.899999999999999,High,Spring,0
2022-04-05,70.0,2022,4,5,13.0,3.6,8.3,1.0,0.0,1.0,3,0,9.4,Medium,Spring,0
2022-04-06,56.0,2022,4,6,12.1,7.2,9.7,6.6,0.0,6.6,4,0,4.8999999999999995,Low,Spring,0
2022-04-07,48.0,2022,4,7,13.8,5.0,9.4,1.6,0.0,1.6,5,0,8.8,Medium,Spring,0
2022-04-08,114.0,2022,4,8,9.7,2.5,6.1,1.8,0.0,1.8,6,0,7.199999999999999,Medium,Spring,0
2022-04-09,83.0,2022,4,9,7.8,1.1,4.5,0.6,0.0,0.6,7,1,6.699999999999999,Medium,Spring,0
2022-04-10,65.0,2022,4,10,9.4,0.6,5.0,0.0,0.0,0.0,1,1,8.8,Medium,Spring,0
2022-04-11,79.0,2022,4,11,12.5,1.5,7.0,0.0,0.0,0.0,2,0,11.0,High,Spring,0
2022-04-12,52.0,2022,4,12,15.8,5.1,10.5,0.0,0.0,0.0,3,0,10.700000000000001,High,Spring,0
2022-04-13,79.0,2022,4,13,16.0,9.6,12.8,3.2,0.0,3.2,4,0,6.4,Medium,Spring,0
2022-04-14,69.0,2022,4,14,14.2,5.3,9.8,0.6,0.0,0.6,5,0,8.899999999999999,Medium,Spring,0
2022-04-15,53.0,2022,4,15,14.8,2.1,8.5,0.8,0.0,0.8,6,0,12.700000000000001,High,Spring,0
2022-04-17,35.0,2022,4,17,8.2,-1.5,3.4,0.0,0.0,0.0,1,1,9.7,Medium,Spring,0
2022-04-18,38.0,2022,4,18,7.1,-1.6,2.8,3.6,6.8,11.4,2,0,8.7,Medium,Spring,0
2022-04-19,77.0,2022,4,19,6.2,1.1,3.7,0.6,0.0,0.6,3,0,5.1,Medium,Spring,0
2022-04-20,52.0,2022,4,20,10.4,1.7,6.1,0.0,0.0,0.0,4,0,8.700000000000001,Medium,Spring,0
2022-04-21,53.0,2022,4,21,15.7,5.1,10.4,6.2,0.0,6.2,5,0,10.6,High,Spring,0
2022-04-22,40.0,2022,4,22,12.4,1.0,6.7,0.0,0.0,0.0,6,0,11.4,High,Spring,0
2022-04-23,70.0,2022,4,23,11.3,6.7,9.0,0.8,0.0,0.8,7,1,4.6000000000000005,Low,Spring,0
2022-04-24,100.0,2022,4,24,16.8,7.3,12.1,0.0,0.0,0.0,1,1,9.5,Medium,Spring,0
2022-04-25,130.0,2022,4,25,19.0,9.1,14.1,10.0,0.0,10.0,2,0,9.9,Medium,Spring,0
2022-04-26,160.0,2022,4,26,10.4,1.9,6.2,2.8,0.0,2.8,3,0,8.5,Medium,Spring,0
2022-04-27,105.0,2022,4,27,4.2,-1.9,1.2,0.0,0.0,0.0,4,0,6.1,Medium,Spring,0
2022-04-28,41.0,2022,4,28,10.8,-2.2,4.3,0.0,0.0,0.0,5,0,13.0,High,Spring,0
2022-04-29,52.0,2022,4,29,15.0,-0.2,7.4,0.0,0.0,0.0,6,0,15.2,High,Spring,0
2022-04-30,71.0,2022,4,30,13.0,1.5,7.3,0.0,0.0,0.0,7,1,11.5,High,Spring,0
2022-05-01,119.0,2022,5,1,11.4,6.3,8.9,2.0,0.0,2.0,1,1,5.1000000000000005,Medium,Spring,0
2022-05-02,119.0,2022,5,2,13.4,7.9,10.7,0.2,0.0,0.2,2,0,5.5,Medium,Spring,0
2022-05-04,119.0,2022,5,4,15.7,7.3,11.5,8.6,0.0,8.6,4,0,8.399999999999999,Medium,Spring,0
2022-05-05,78.0,2022,5,5,14.8,4.5,9.7,0.0,0.0,0.0,5,0,10.3,High,Spring,0
2022-05-06,92.0,2022,5,6,16.4,8.6,12.5,0.0,0.0,0.0,6,0,7.799999999999999,Medium,Spring,0
2022-05-07,52.0,2022,5,7,13.9,6.6,10.3,0.0,0.0,0.0,7,1,7.300000000000001,Medium,Spring,0
2022-05-08,51.0,2022,5,8,15.9,5.5,10.7,0.0,0.0,0.0,1,1,10.4,High,Spring,0
2022-05-09,62.0,2022,5,9,19.7,3.7,11.7,0.0,0.0,0.0,2,0,16.0,High,Spring,0
2022-05-10,85.0,2022,5,10,22.3,8.2,15.3,0.0,0.0,0.0,3,0,14.100000000000001,High,Spring,0
2022-05-11,75.0,2022,5,11,24.5,8.9,16.7,0.0,0.0,0.0,4,0,15.6,High,Spring,0
2022-05-12,64.0,2022,5,12,26.4,10.5,18.5,0.0,0.0,0.0,5,0,15.899999999999999,High,Spring,0
2022-05-13,54.0,2022,5,13,26.8,12.8,19.8,0.0,0.0,0.0,6,0,14.0,High,Spring,0
2022-05-14,65.0,2022,5,14,26.5,15.2,20.9,0.0,0.0,0.0,7,1,11.3,High,Spring,0
2022-05-15,83.0,2022,5,15,29.2,15.4,22.3,0.0,0.0,0.0,1,1,13.799999999999999,High,Spring,0
2022-05-17,108.0,2022,5,17,16.9,6.5,11.7,0.0,0.0,0.0,3,0,10.399999999999999,High,Spring,0
2022-05-18,112.0,2022,5,18,14.7,5.8,10.3,0.0,0.0,0.0,4,0,8.899999999999999,Medium,Spring,0
2022-05-19,116.0,2022,5,19,22.5,9.3,15.9,0.2,0.0,0.2,5,0,13.2,High,Spring,0
2022-05-20,112.0,2022,5,20,23.8,11.6,17.7,0.0,0.0,0.0,6,0,12.200000000000001,High,Spring,0
2022-05-21,93.0,2022,5,21,29.9,16.2,23.1,6.2,0.0,6.2,7,1,13.7,High,Spring,0
2022-05-22,9.0,2022,5,22,17.7,8.0,12.9,0.4,0.0,0.4,1,1,9.7,Medium,Spring,0
2022-05-23,43.0,2022,5,23,16.6,6.7,11.7,0.0,0.0,0.0,2,0,9.900000000000002,Medium,Spring,0
2022-05-24,78.0,2022,5,24,19.2,6.2,12.7,0.0,0.0,0.0,3,0,13.0,High,Spring,0
2022-05-25,112.0,2022,5,25,20.1,10.3,15.2,0.2,0.0,0.2,4,0,9.8,Medium,Spring,0
2022-05-26,146.0,2022,5,26,26.9,13.7,20.3,2.4,0.0,2.4,5,0,13.2,High,Spring,0
2022-05-27,75.0,2022,5,27,24.0,15.0,19.5,1.8,0.0,1.8,6,0,9.0,Medium,Spring,0
2022-05-28,80.0,2022,5,28,22.2,13.2,17.7,1.0,0.0,1.0,7,1,9.0,Medium,Spring,0
2022-05-29,85.0,2022,5,29,24.5,13.5,19.0,0.0,0.0,0.0,1,1,11.0,High,Spring,0
2022-05-30,90.0,2022,5,30,31.9,16.6,24.3,0.0,0.0,0.0,2,0,15.299999999999997,High,Spring,0
2022-05-31,98.0,2022,5,31,32.8,21.0,26.9,0.0,0.0,0.0,3,0,11.799999999999997,High,Spring,0
2022-06-01,112.0,2022,6,1,25.7,12.2,19.0,4.2,0.0,4.2,4,0,13.5,High,Summer,0
2022-06-02,99.0,2022,6,2,21.9,9.5,15.7,0.0,0.0,0.0,5,0,12.399999999999999,High,Summer,0
2022-06-03,89.0,2022,6,3,25.7,8.3,17.0,0.2,0.0,0.2,6,0,17.4,High,Summer,0
2022-06-04,59.0,2022,6,4,21.1,7.2,14.2,0.0,0.0,0.0,7,1,13.900000000000002,High,Summer,0
2022-06-05,90.0,2022,6,5,25.2,10.6,17.9,0.8,0.0,0.8,1,1,14.6,High,Summer,0
2022-06-06,64.0,2022,6,6,21.7,13.7,17.7,9.2,0.0,9.2,2,0,8.0,Medium,Summer,0
2022-06-07,61.0,2022,6,7,23.0,11.8,17.4,12.6,0.0,12.6,3,0,11.2,High,Summer,0
2022-06-08,49.0,2022,6,8,22.3,10.5,16.4,3.6,0.0,3.6,4,0,11.8,High,Summer,0
2022-06-09,72.0,2022,6,9,22.4,12.2,17.3,4.0,0.0,4.0,5,0,10.2,High,Summer,0
2022-06-10,57.0,2022,6,10,23.0,11.5,17.3,0.0,0.0,0.0,6,0,11.5,High,Summer,0
2022-06-11,96.0,2022,6,11,24.1,14.7,19.4,0.0,0.0,0.0,7,1,9.400000000000002,Medium,Summer,0
2022-06-12,88.0,2022,6,12,24.7,13.4,19.1,1.2,0.0,1.2,1,1,11.299999999999999,High,Summer,0
2022-06-13,63.0,2022,6,13,22.3,11.1,16.7,0.0,0.0,0.0,2,0,11.200000000000001,High,Summer,0
2022-06-14,74.0,2022,6,14,24.5,16.5,20.5,0.0,0.0,0.0,3,0,8.0,Medium,Summer,0
2022-06-15,59.0,2022,6,15,27.1,17.1,22.1,0.0,0.0,0.0,4,0,10.0,High,Summer,0
2022-06-16,93.0,2022,6,16,33.3,18.8,26.1,0.0,0.0,0.0,5,0,14.499999999999996,High,Summer,0
2022-06-17,71.0,2022,6,17,27.3,12.6,20.0,0.0,0.0,0.0,6,0,14.700000000000001,High,Summer,0
2022-06-18,70.0,2022,6,18,19.8,10.8,15.3,0.0,0.0,0.0,7,1,9.0,Medium,Summer,0
2022-06-19,72.0,2022,6,19,23.1,10.1,16.6,0.0,0.0,0.0,1,1,13.000000000000002,High,Summer,0
2022-06-20,73.0,2022,6,20,25.4,14.7,20.1,0.0,0.0,0.0,2,0,10.7,High,Summer,0
2022-06-21,36.0,2022,6,21,35.3,17.0,26.2,0.0,0.0,0.0,3,0,18.299999999999997,High,Summer,0
2022-06-22,133.0,2022,6,22,35.5,17.7,26.6,0.0,0.0,0.0,4,0,17.8,High,Summer,0
2022-06-23,67.0,2022,6,23,28.3,14.8,21.6,0.0,0.0,0.0,5,0,13.5,High,Summer,0
2022-06-24,94.0,2022,6,24,28.5,13.4,21.0,0.0,0.0,0.0,6,0,15.1,High,Summer,0
2022-06-25,120.0,2022,6,25,30.7,18.9,24.8,0.0,0.0,0.0,7,1,11.8,High,Summer,0
2022-06-26,196.0,2022,6,26,31.4,18.7,25.1,0.4,0.0,0.4,1,1,12.7,High,Summer,0
2022-06-27,100.0,2022,6,27,22.0,12.3,17.2,0.0,0.0,0.0,2,0,9.7,Medium,Summer,0
2022-06-28,107.0,2022,6,28,24.1,11.0,17.6,0.0,0.0,0.0,3,0,13.100000000000001,High,Summer,0
2022-06-29,106.0,2022,6,29,25.2,14.4,19.8,4.2,0.0,4.2,4,0,10.799999999999999,High,Summer,0
2022-06-30,49.0,2022,6,30,27.6,13.9,20.8,0.0,0.0,0.0,5,0,13.700000000000001,High,Summer,0
2022-07-02,263.0,2022,7,2,29.3,14.0,21.7,0.0,0.0,0.0,7,1,15.3,High,Summer,0
2022-07-03,188.0,2022,7,3,28.1,13.1,20.6,0.0,0.0,0.0,1,1,15.000000000000002,High,Summer,0
2022-07-04,114.0,2022,7,4,26.2,15.5,20.9,0.0,0.0,0.0,2,0,10.7,High,Summer,0
2022-07-05,122.0,2022,7,5,27.7,18.4,23.1,7.4,0.0,7.4,3,0,9.3,Medium,Summer,0
2022-07-06,94.0,2022,7,6,23.9,16.0,20.0,0.0,0.0,0.0,4,0,7.899999999999999,Medium,Summer,0
2022-07-07,99.0,2022,7,7,26.2,14.3,20.3,0.0,0.0,0.0,5,0,11.899999999999999,High,Summer,0
2022-07-08,104.0,2022,7,8,26.9,15.8,21.4,0.0,0.0,0.0,6,0,11.099999999999998,High,Summer,0
2022-07-09,67.0,2022,7,9,23.9,13.2,18.6,0.0,0.0,0.0,7,1,10.7,High,Summer,0
2022-07-10,98.0,2022,7,10,27.8,14.1,21.0,0.0,0.0,0.0,1,1,13.700000000000001,High,Summer,0
2022-07-11,63.0,2022,7,11,31.6,15.4,23.5,0.4,0.0,0.4,2,0,16.200000000000003,High,Summer,0
2022-07-12,48.0,2022,7,12,28.1,18.3,23.2,0.0,0.0,0.0,3,0,9.8,Medium,Summer,0
2022-07-13,179.0,2022,7,13,24.1,16.6,20.4,0.0,0.0,0.0,4,0,7.5,Medium,Summer,0
2022-07-14,206.0,2022,7,14,26.8,15.1,21.0,0.0,0.0,0.0,5,0,11.700000000000001,High,Summer,0
2022-07-15,56.0,2022,7,15,27.1,14.9,21.0,0.0,0.0,0.0,6,0,12.200000000000001,High,Summer,0
2022-07-16,29.0,2022,7,16,29.4,16.7,23.1,0.0,0.0,0.0,7,1,12.7,High,Summer,0
2022-07-17,54.0,2022,7,17,29.4,18.4,23.9,0.0,0.0,0.0,1,1,11.0,High,Summer,0
2022-07-18,81.0,2022,7,18,27.9,19.6,23.8,16.0,0.0,16.0,2,0,8.299999999999997,Medium,Summer,0
2022-07-19,107.0,2022,7,19,34.7,19.5,27.1,0.0,0.0,0.0,3,0,15.200000000000003,High,Summer,0
2022-07-20,128.0,2022,7,20,31.7,23.4,27.6,0.0,0.0,0.0,4,0,8.3,Medium,Summer,0
2022-07-21,61.0,2022,7,21,31.3,21.4,26.4,0.0,0.0,0.0,5,0,9.900000000000002,Medium,Summer,0
2022-07-22,141.0,2022,7,22,32.7,19.2,26.0,0.0,0.0,0.0,6,0,13.500000000000004,High,Summer,0
2022-07-23,101.0,2022,7,23,33.2,21.8,27.5,0.0,0.0,0.0,7,1,11.400000000000002,High,Summer,0
2022-07-24,5.0,2022,7,24,31.0,21.1,26.1,18.4,0.0,18.4,1,1,9.899999999999999,Medium,Summer,0
2022-07-25,54.0,2022,7,25,23.4,15.8,19.6,0.0,0.0,0.0,2,0,7.599999999999998,Medium,Summer,0
2022-07-26,102.0,2022,7,26,24.2,13.8,19.0,0.0,0.0,0.0,3,0,10.399999999999999,High,Summer,0
2022-07-27,145.0,2022,7,27,26.2,16.0,21.1,0.0,0.0,0.0,4,0,10.2,High,Summer,0
2022-07-28,168.0,2022,7,28,29.5,18.9,24.2,0.8,0.0,0.8,5,0,10.600000000000001,High,Summer,0
2022-07-29,133.0,2022,7,29,28.9,14.5,21.7,0.0,0.0,0.0,6,0,14.399999999999999,High,Summer,0
2022-07-30,139.0,2022,7,30,27.1,15.5,21.3,0.0,0.0,0.0,7,1,11.600000000000001,High,Summer,0
2022-07-31,101.0,2022,7,31,28.4,16.8,22.6,0.0,0.0,0.0,1,1,11.599999999999998,High,Summer,0
2022-08-01,96.0,2022,8,1,29.8,18.6,24.2,0.2,0.0,0.2,2,0,11.2,High,Summer,0
2022-08-02,93.0,2022,8,2,26.5,17.1,21.8,0.0,0.0,0.0,3,0,9.399999999999999,Medium,Summer,0
2022-08-03,105.0,2022,8,3,31.0,15.3,23.2,1.0,0.0,1.0,4,0,15.7,High,Summer,0
2022-08-04,149.0,2022,8,4,29.1,21.3,25.2,15.0,0.0,15.0,5,0,7.800000000000001,Medium,Summer,0
2022-08-05,126.0,2022,8,5,29.2,20.1,24.7,0.0,0.0,0.0,6,0,9.099999999999998,Medium,Summer,0
2022-08-06,81.0,2022,8,6,31.6,20.9,26.3,0.0,0.0,0.0,7,1,10.700000000000003,High,Summer,0
2022-08-07,114.0,2022,8,7,33.9,22.8,28.4,0.0,0.0,0.0,1,1,11.099999999999998,High,Summer,0
2022-08-08,103.0,2022,8,8,31.4,19.5,25.5,2.0,0.0,2.0,2,0,11.899999999999999,High,Summer,0
2022-08-09,213.0,2022,8,9,22.9,17.7,20.3,0.0,0.0,0.0,3,0,5.199999999999999,Medium,Summer,0
2022-08-10,87.0,2022,8,10,26.8,15.1,21.0,0.0,0.0,0.0,4,0,11.700000000000001,High,Summer,0
2022-08-11,89.0,2022,8,11,26.5,16.3,21.4,0.0,0.0,0.0,5,0,10.2,High,Summer,0
2022-08-12,76.0,2022,8,12,26.4,13.7,20.1,0.0,0.0,0.0,6,0,12.7,High,Summer,0
2022-08-13,62.0,2022,8,13,25.9,12.9,19.4,0.0,0.0,0.0,7,1,12.999999999999998,High,Summer,0
